Course,Cred_hours,Pre-req,Pred_1,Instructor_1,Pred_2,Instructor_2,Pred_3,Instructor_3,Pred_4,Instructor_4,Pred_5,Instructor_5,Pred_6,Instructor_6,Pred_7,Instructor_7,Pred_8,Instructor_8,Pred_9,Instructor_9,Pred_10,Instructor_10,Pred_11,Instructor_11,Pred_12,Instructor_12,Pred_13,Instructor_13,Pred_14,Instructor_14,Pred_15,Instructor_15,Pred_16,Instructor_16,Pred_17,Instructor_17,Pred_18,Instructor_18
AE 4040,3.0,,3.335693054001951,Unknown,3.03,"Oefelein, Joseph",3.6266666666666665,"Ruffin, Stephen",3.6056982131505273,Unknown,3.03,"Oefelein, Joseph",3.6266666666666665,"Ruffin, Stephen",3.435263122977814,Unknown,3.03,"Oefelein, Joseph",3.6266666666666665,"Ruffin, Stephen",3.273661775,Unknown,3.03,"Oefelein, Joseph",3.6266666666666665,"Ruffin, Stephen",3.402739633587589,Unknown,3.03,"Oefelein, Joseph",3.6266666666666665,"Ruffin, Stephen",3.496737675569361,Unknown,3.03,"Oefelein, Joseph",3.6266666666666665,"Ruffin, Stephen"
AE 4070,3.0,,4.0,"Prasad, J",4.0,"Sankar, Narayanamoorthy",3.44,"Sankar, Narayanamoorthy",4.0,"Prasad, J",4.0,"Sankar, Narayanamoorthy",3.44,"Sankar, Narayanamoorthy",4.0,"Prasad, J",4.0,"Sankar, Narayanamoorthy",3.44,"Sankar, Narayanamoorthy",4.0,"Prasad, J",4.0,"Sankar, Narayanamoorthy",3.44,"Sankar, Narayanamoorthy",4.0,"Prasad, J",4.0,"Sankar, Narayanamoorthy",3.44,"Sankar, Narayanamoorthy",4.0,"Prasad, J",4.0,"Sankar, Narayanamoorthy",3.44,"Sankar, Narayanamoorthy"
AE 4071,3.0,,2.581957266,"Prasad, J",3.12,"Rauleder, Juergen",3.839886181933184,"Saetti, Umberto",2.576028549656342,"Prasad, J",3.12,"Rauleder, Juergen",3.553905243663784,"Saetti, Umberto",2.576252398547491,"Prasad, J",3.12,"Rauleder, Juergen",3.711391047289285,"Saetti, Umberto",2.5767345113288918,"Prasad, J",3.12,"Rauleder, Juergen",3.738637846155873,"Saetti, Umberto",2.5769227012158167,"Prasad, J",3.12,"Rauleder, Juergen",3.670887730160223,"Saetti, Umberto",2.576970331343147,"Prasad, J",3.12,"Rauleder, Juergen",3.692702213286077,"Saetti, Umberto"
AE 4080,3.0,,3.5615345596838925,"Dec, John",3.150149563746594,"Dec, John",3.155,Unknown,3.565023405780183,"Dec, John",3.255927139017455,"Dec, John",3.155,Unknown,3.5652796646348763,"Dec, John",3.168925974408608,"Dec, John",3.155,Unknown,3.5650375286216507,"Dec, John",3.240486897491324,"Dec, John",3.155,Unknown,3.5648736746641885,"Dec, John",3.181625863855958,"Dec, John",3.155,Unknown,3.5648087190440227,"Dec, John",3.230040859260887,"Dec, John",3.155,Unknown
AE 4132,3.0,,3.119946250738103,"Patil, Mayuresh",3.180299127493188,"James, Kai",4.0,"Rimoli, Julian",3.119431788762257,"Patil, Mayuresh",3.3918542780349097,"James, Kai",4.0,"Rimoli, Julian",3.111545735759069,"Patil, Mayuresh",3.2178519488172155,"James, Kai",4.0,"Rimoli, Julian",3.1072858559944234,"Patil, Mayuresh",3.360973794982648,"James, Kai",4.0,"Rimoli, Julian",3.1094972495070428,"Patil, Mayuresh",3.2432517277119155,"James, Kai",4.0,"Rimoli, Julian",3.113745396930945,"Patil, Mayuresh",3.340081718521774,"James, Kai",4.0,"Rimoli, Julian"
AE 4220,3.0,,2.678357941792313,Unknown,3.075907991369064,"Riso, Cristina",3.6666666666666665,"Riso, Cristina",2.6738401717443305,Unknown,3.059307929697531,"Riso, Cristina",3.6666666666666665,"Riso, Cristina",2.6578118068832626,Unknown,3.051780853809378,"Riso, Cristina",3.6666666666666665,"Riso, Cristina",2.649534183367196,Unknown,3.046913342584474,"Riso, Cristina",3.6666666666666665,"Riso, Cristina",2.6541208243498966,Unknown,3.044096476321199,"Riso, Cristina",3.6666666666666665,"Riso, Cristina",2.662682074817868,Unknown,3.042413581323832,"Riso, Cristina",3.6666666666666665,"Riso, Cristina"
AE 4310,3.0,,2.38,Unknown,2.76,"Braun, Robert",3.333333333333333,"Spencer, David",2.38,Unknown,2.76,"Braun, Robert",3.333333333333333,"Spencer, David",2.38,Unknown,2.76,"Braun, Robert",3.333333333333333,"Spencer, David",2.38,Unknown,2.76,"Braun, Robert",3.333333333333333,"Spencer, David",2.38,Unknown,2.76,"Braun, Robert",3.333333333333333,"Spencer, David",2.38,Unknown,2.76,"Braun, Robert",3.333333333333333,"Spencer, David"
AE 4341,3.0,,3.5767541239480494,"Johnson, Carl",3.6930321267403294,"Weston, Neil",3.0,"Weston, Neil",3.4128728398301056,"Johnson, Carl",3.645937494920352,"Weston, Neil",3.0,"Weston, Neil",3.549059814850838,"Johnson, Carl",3.688345043978896,"Weston, Neil",3.0,"Weston, Neil",3.4297251111591787,"Johnson, Carl",3.6497886648358975,"Weston, Neil",3.0,"Weston, Neil",3.531248701537248,"Johnson, Carl",3.684928270573502,"Weston, Neil",3.0,"Weston, Neil",3.4434515825647662,"Johnson, Carl",3.652883437444544,"Weston, Neil",3.0,"Weston, Neil"
AE 4342,3.0,,3.3315470139371266,"Gunter, Brian",3.74524903694812,"Romero Calvo, Alvaro",3.29,"Christian, John",3.184721816206794,"Gunter, Brian",3.885841308,"Romero Calvo, Alvaro",3.29,"Christian, John",3.488776434507878,"Gunter, Brian",3.798388026839121,"Romero Calvo, Alvaro",3.29,"Christian, John",3.774120979529835,"Gunter, Brian",3.801180546902388,"Romero Calvo, Alvaro",3.29,"Christian, John",3.6919582342465462,"Gunter, Brian",3.851116355294882,"Romero Calvo, Alvaro",3.29,"Christian, John",3.4202775101931624,"Gunter, Brian",3.799432492286765,"Romero Calvo, Alvaro",3.29,"Christian, John"
AE 4343,3.0,,4.0,"Schrage, Daniel",4.0,"McColl, Chance",4.0,"McColl, Chance",4.0,"Schrage, Daniel",3.9953569638193938,"McColl, Chance",4.0,"McColl, Chance",4.0,"Schrage, Daniel",4.0,"McColl, Chance",4.0,"McColl, Chance",4.0,"Schrage, Daniel",4.0,"McColl, Chance",4.0,"McColl, Chance",4.0,"Schrage, Daniel",4.0,"McColl, Chance",4.0,"McColl, Chance",4.0,"Schrage, Daniel",4.0,"McColl, Chance",4.0,"McColl, Chance"
AE 4350,3.0,,3.01,Unknown,3.600226555216418,"Weston, Neil",3.89375,Unknown,3.01,Unknown,3.5913298511504603,"Weston, Neil",3.89375,Unknown,3.01,Unknown,3.598276217926016,"Weston, Neil",3.89375,Unknown,3.01,Unknown,3.601834778954358,"Weston, Neil",3.89375,Unknown,3.01,Unknown,3.5987600644640976,"Weston, Neil",3.89375,Unknown,3.01,Unknown,3.5973467106019053,"Weston, Neil",3.89375,Unknown
AE 4351,3.0,,3.505,Unknown,3.187181016170893,Unknown,3.7875,"Weston, Neil",3.505,Unknown,3.187302738481528,Unknown,3.7875,"Weston, Neil",3.505,Unknown,3.1872883879270915,Unknown,3.7875,"Weston, Neil",3.505,Unknown,3.1872450873712004,Unknown,3.7875,"Weston, Neil",3.505,Unknown,3.187252831891072,Unknown,3.7875,"Weston, Neil",3.505,Unknown,3.1872680804418825,Unknown,3.7875,"Weston, Neil"
AE 4355,3.0,,4.0,Unknown,4.0,"Johnson, Carl",3.68125,"Johnson, Carl",4.0,Unknown,4.0,"Johnson, Carl",3.68125,"Johnson, Carl",4.0,Unknown,4.0,"Johnson, Carl",3.68125,"Johnson, Carl",4.0,Unknown,4.0,"Johnson, Carl",3.68125,"Johnson, Carl",4.0,Unknown,4.0,"Johnson, Carl",3.68125,"Johnson, Carl",4.0,Unknown,4.0,"Johnson, Carl",3.68125,"Johnson, Carl"
AE 4356,3.0,,3.869731996588146,Unknown,3.6533333333333338,Unknown,3.575,"Gunter, Brian",3.8696774781628296,Unknown,3.6533333333333338,Unknown,3.575,"Gunter, Brian",3.8696959426189297,Unknown,3.6533333333333338,Unknown,3.575,"Gunter, Brian",3.869689694537744,Unknown,3.6533333333333338,Unknown,3.575,"Gunter, Brian",3.869691808597892,Unknown,3.6533333333333338,Unknown,3.575,"Gunter, Brian",3.8696910933049393,Unknown,3.6533333333333338,Unknown,3.575,"Gunter, Brian"
AE 4357,3.0,,3.739463993176292,Unknown,3.6875,"Gunter, Brian",3.46875,"Spencer, David",3.739354956325659,Unknown,3.6875,"Gunter, Brian",3.46875,"Spencer, David",3.7393918852378594,Unknown,3.6875,"Gunter, Brian",3.46875,"Spencer, David",3.739379389075487,Unknown,3.6875,"Gunter, Brian",3.46875,"Spencer, David",3.739383617195785,Unknown,3.6875,"Gunter, Brian",3.46875,"Spencer, David",3.739382186609879,Unknown,3.6875,"Gunter, Brian",3.46875,"Spencer, David"
AE 4358,3.0,,3.48,Unknown,3.71375,"Schrage, Daniel",3.3625,Unknown,3.48,Unknown,3.71375,"Schrage, Daniel",3.3625,Unknown,3.48,Unknown,3.71375,"Schrage, Daniel",3.3625,Unknown,3.48,Unknown,3.71375,"Schrage, Daniel",3.3625,Unknown,3.48,Unknown,3.71375,"Schrage, Daniel",3.3625,Unknown,3.48,Unknown,3.71375,"Schrage, Daniel",3.3625,Unknown
AE 4359,3.0,,3.455,Unknown,3.74,Unknown,3.25625,"Ashok, Sylvester",3.455,Unknown,3.74,Unknown,3.25625,"Ashok, Sylvester",3.455,Unknown,3.74,Unknown,3.25625,"Ashok, Sylvester",3.455,Unknown,3.74,Unknown,3.25625,"Ashok, Sylvester",3.455,Unknown,3.74,Unknown,3.25625,"Ashok, Sylvester",3.455,Unknown,3.74,Unknown,3.25625,"Ashok, Sylvester"
AE 4361,3.0,,3.43,"Lightsey, Edgar",3.2038241111672705,"Gunter, Brian",3.15,"Lightsey, Edgar",3.43,"Lightsey, Edgar",3.2026725423645237,"Gunter, Brian",3.15,"Lightsey, Edgar",3.43,"Lightsey, Edgar",3.2013286956164677,"Gunter, Brian",3.15,"Lightsey, Edgar",3.43,"Lightsey, Edgar",3.2011218262811054,"Gunter, Brian",3.15,"Lightsey, Edgar",3.43,"Lightsey, Edgar",3.201379744298058,"Gunter, Brian",3.15,"Lightsey, Edgar",3.43,"Lightsey, Edgar",3.201525728908217,"Gunter, Brian",3.15,"Lightsey, Edgar"
AE 4370,3.0,,3.286327999743708,Unknown,3.75,Unknown,3.550085563042625,"Sirirojvisuth, Apinut",3.360944832087568,Unknown,3.75,Unknown,3.5335476005111235,"Sirirojvisuth, Apinut",3.284992529642322,Unknown,3.75,Unknown,3.603494527672475,"Sirirojvisuth, Apinut",3.3606624524866646,Unknown,3.75,Unknown,3.5887138980327853,"Sirirojvisuth, Apinut",3.284961801680513,Unknown,3.75,Unknown,3.620761018256932,"Sirirojvisuth, Apinut",3.3606325913105355,Unknown,3.75,Unknown,3.6108536850946233,"Sirirojvisuth, Apinut"
AE 4451,3.0,,3.1426559994874146,"Tupa Walter, Miguel",2.914822449609661,"Tsikata, Sedina",3.950171126,"Steinberg, Adam",3.2918896641751347,"Tupa Walter, Miguel",2.9182317376356464,"Tsikata, Sedina",3.917095201022247,"Steinberg, Adam",3.139985059284644,"Tupa Walter, Miguel",2.918622827820803,"Tsikata, Sedina",4.0,"Steinberg, Adam",3.291324904973329,"Tupa Walter, Miguel",2.918154425300516,"Tsikata, Sedina",4.0,"Steinberg, Adam",3.1399236033610265,"Tupa Walter, Miguel",2.9181886966023884,"Tsikata, Sedina",4.0,"Steinberg, Adam",3.2912651826210704,"Tupa Walter, Miguel",2.9182379616744933,"Tsikata, Sedina",4.0,"Steinberg, Adam"
AE 4453,3.0,,3.082327999743707,"Tupa Walter, Miguel",2.8444112248833013,Unknown,4.0,Unknown,3.156944832087567,"Tupa Walter, Miguel",2.846115868956648,Unknown,4.0,Unknown,3.0809925296423217,"Tupa Walter, Miguel",2.8463114140495023,Unknown,4.0,Unknown,3.1566624524866644,"Tupa Walter, Miguel",2.8460772128358847,Unknown,4.0,Unknown,3.0809618016805134,"Tupa Walter, Miguel",2.846094348487139,Unknown,4.0,Unknown,3.156632591310535,"Tupa Walter, Miguel",2.8461189810590577,Unknown,4.0,Unknown
AE 4525,3.0,,3.022,Unknown,2.774000000156942,"Prasad, J",3.75,"Haddad, Wassim",3.022,Unknown,2.7740000002776504,"Prasad, J",3.75,"Haddad, Wassim",3.022,Unknown,2.774000000278201,"Prasad, J",3.75,"Haddad, Wassim",3.022,Unknown,2.7740000003712533,"Prasad, J",3.75,"Haddad, Wassim",3.022,Unknown,2.7740000003718897,"Prasad, J",3.75,"Haddad, Wassim",3.022,Unknown,2.7740000004436225,"Prasad, J",3.75,"Haddad, Wassim"
AE 4531,3.0,,3.264157353865797,Unknown,3.255827770383208,"Rogers, Jonathan",3.5,"McColl, Chance",3.1294885707812745,Unknown,3.207705554884561,"Rogers, Jonathan",3.5,"McColl, Chance",3.241345916499856,Unknown,3.224401144,"Rogers, Jonathan",3.5,"McColl, Chance",3.1483954927887505,Unknown,3.226773196351253,"Rogers, Jonathan",3.5,"McColl, Chance",3.2256376567289107,Unknown,3.219283877490388,"Rogers, Jonathan",3.5,"McColl, Chance",3.161448913094277,Unknown,3.2246101047201656,"Rogers, Jonathan",3.5,"McColl, Chance"
AE 4532,3.0,,2.845420520707491,"Gunter, Brian",3.2272866298322684,"Ho, Koki",3.25,"Nassif, Mohamed",2.7574307581349644,"Gunter, Brian",3.180334394150704,"Ho, Koki",3.25,"Nassif, Mohamed",2.801603809421725,"Gunter, Brian",3.1941534435737604,"Ho, Koki",3.25,"Nassif, Mohamed",2.783300944318141,"Gunter, Brian",3.200039019684783,"Ho, Koki",3.25,"Nassif, Mohamed",2.789651899511585,"Gunter, Brian",3.190239896530988,"Ho, Koki",3.25,"Nassif, Mohamed",2.7879235516089094,"Gunter, Brian",3.196040416232236,"Ho, Koki",3.25,"Nassif, Mohamed"
AE 4552,3.0,,2.9456296458988067,Unknown,3.18,Unknown,3.5,"Feigh, Karen",2.901758823960801,Unknown,3.18,Unknown,3.5,"Feigh, Karen",2.923859665637336,Unknown,3.18,Unknown,3.5,"Feigh, Karen",2.914700832306252,Unknown,3.18,Unknown,3.5,"Feigh, Karen",2.917874946359761,Unknown,3.18,Unknown,3.5,"Feigh, Karen",2.917011185225874,Unknown,3.18,Unknown,3.5,"Feigh, Karen"
AE 4580,3.0,,3.045838771090122,Unknown,3.349351933471725,"Lightsey, Edgar",3.75,"Johnson, Eric",3.046086889786637,Unknown,3.349444474930399,"Lightsey, Edgar",3.75,"Johnson, Eric",3.046115521852946,Unknown,3.349542757700263,"Lightsey, Edgar",3.75,"Johnson, Eric",3.046100720294363,Unknown,3.3495485892915124,"Lightsey, Edgar",3.75,"Johnson, Eric",3.0460979932079377,Unknown,3.3495167562848653,"Lightsey, Edgar",3.75,"Johnson, Eric",3.0460988188428395,Unknown,3.3495024507512725,"Lightsey, Edgar",3.75,"Johnson, Eric"
AE 4610,2.0,,3.6430264569012207,"Ruffin, Stephen",3.855515501257267,"Prasad, J",4.0,"Vamvoudakis, Kyriakos",3.571945432173521,"Ruffin, Stephen",4.0,"Prasad, J",4.0,"Vamvoudakis, Kyriakos",3.648857208874872,"Ruffin, Stephen",3.936776083749384,"Prasad, J",4.0,"Vamvoudakis, Kyriakos",3.581084159388139,"Ruffin, Stephen",4.0,"Prasad, J",4.0,"Vamvoudakis, Kyriakos",3.6461260958698474,"Ruffin, Stephen",3.9855039528601024,"Prasad, J",4.0,"Vamvoudakis, Kyriakos",3.585956428141829,"Ruffin, Stephen",4.0,"Prasad, J",4.0,"Vamvoudakis, Kyriakos"
AE 4699,3.0,,3.970848576451968,"Yeung, Pui-Kuen",3.950952373,"Yang, Vigor",3.9026334932104616,"Walker, Mitchell",3.971164281258945,"Yeung, Pui-Kuen",3.9534969335462473,"Yang, Vigor",3.937266196587142,"Walker, Mitchell",3.971224836791993,"Yeung, Pui-Kuen",3.9564498326832407,"Yang, Vigor",3.956900655905763,"Walker, Mitchell",3.9712074510632553,"Yeung, Pui-Kuen",3.95031853223145,"Yang, Vigor",3.9347760599230592,"Walker, Mitchell",3.971204819831488,"Yeung, Pui-Kuen",3.9573126228340634,"Yang, Vigor",3.929062379928976,"Walker, Mitchell",3.971205760189015,"Yeung, Pui-Kuen",3.951258714,"Yang, Vigor",3.9417938372563497,"Walker, Mitchell"
AE 4701,3.0,,3.997011303763992,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.8495216621878647,"Sankar, Narayanamoorthy",3.995793686055648,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.8189305337415007,"Sankar, Narayanamoorthy",3.995267463481346,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.8335663342032857,"Sankar, Narayanamoorthy",3.995336633380246,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.8260194059866666,"Sankar, Narayanamoorthy",3.995728385458171,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.8296636728253457,"Sankar, Narayanamoorthy",3.996165947311457,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.827799752925221,"Sankar, Narayanamoorthy"
AE 4760,3.0,,2.8524153020534504,Unknown,3.109897045642007,"Meaud, Julien",3.833014441458576,"Meaud, Julien",2.875737622269518,Unknown,3.1304812018990065,"Meaud, Julien",3.8126203558276672,"Meaud, Julien",2.871087692825783,Unknown,3.1169727198636648,"Meaud, Julien",3.822377556135524,"Meaud, Julien",2.851006371030308,Unknown,3.122061431510261,"Meaud, Julien",3.8173462706577777,"Meaud, Julien",2.845135481976963,Unknown,3.118630572458832,"Meaud, Julien",3.819775781883564,"Meaud, Julien",2.857784789795054,Unknown,3.119886367910149,"Meaud, Julien",3.818533168616814,"Meaud, Julien"
AE 4791,3.0,,3.5192811490152924,Unknown,3.3203771256781103,"Qi, Hang",3.816507220729288,Unknown,3.494645573476213,Unknown,3.2789432738260453,"Qi, Hang",3.806310177913833,Unknown,3.4851136653781274,Unknown,3.299394139440638,"Qi, Hang",3.811188778067762,Unknown,3.4814256105527166,Unknown,3.2959257853348087,"Qi, Hang",3.8086731353288887,Unknown,3.4799986404054457,Unknown,3.287767258090767,"Qi, Hang",3.809887890941782,Unknown,3.4794465217690096,Unknown,3.298818199100308,"Qi, Hang",3.809266584308407,Unknown
AE 4793,3.0,,3.709640574507646,"Wang, Youjiang",3.530857205714213,"Kalaitzidou, Kyriaki",3.8,"Wang, Youjiang",3.6973227867381055,"Wang, Youjiang",3.427405345753084,"Kalaitzidou, Kyriaki",3.8,"Wang, Youjiang",3.692556832689064,"Wang, Youjiang",3.481815559017611,"Kalaitzidou, Kyriaki",3.8,"Wang, Youjiang",3.690712805276358,"Wang, Youjiang",3.4697901391593566,"Kalaitzidou, Kyriaki",3.8,"Wang, Youjiang",3.689999320202723,"Wang, Youjiang",3.4569039437227023,"Kalaitzidou, Kyriaki",3.8,"Wang, Youjiang",3.689723260884505,"Wang, Youjiang",3.4777500302904665,"Kalaitzidou, Kyriaki",3.8,"Wang, Youjiang"
AE 4801,1.0,,3.9,Unknown,4.0,"Patel, Srujal",3.5669402181233667,"Feigh, Karen",3.9,Unknown,4.0,"Patel, Srujal",3.5889891707698136,"Feigh, Karen",3.9,Unknown,4.0,"Patel, Srujal",3.692306465693752,"Feigh, Karen",3.9,Unknown,4.0,"Patel, Srujal",3.7569737687635714,"Feigh, Karen",3.9,Unknown,4.0,"Patel, Srujal",3.726169917519604,"Feigh, Karen",3.9,Unknown,4.0,"Patel, Srujal",3.650162027207531,"Feigh, Karen"
AE 4802,2.0,,3.5,Unknown,3.669243607766058,"German, Brian",3.333880436246733,"German, Brian",3.5,Unknown,3.6705956944595264,"German, Brian",3.3779783415396274,"German, Brian",3.5,Unknown,3.669851096339131,"German, Brian",3.5846129313875044,"German, Brian",3.5,Unknown,3.670252599529484,"German, Brian",3.713947537527143,"German, Brian",3.5,Unknown,3.670037078079306,"German, Brian",3.652339835039207,"German, Brian",3.5,Unknown,3.670152652884508,"German, Brian",3.5003240544150622,"German, Brian"
AE 4803,3.0,,3.709815216398618,"Seitzman, Jerry",4.0,"Weston, Neil",3.100820654,"Weston, Neil",3.700581555207554,"Seitzman, Jerry",3.839671953556602,"Weston, Neil",3.166967512309441,"Weston, Neil",3.703154789511841,"Seitzman, Jerry",3.7316147282178833,"Weston, Neil",3.4769193970812564,"Weston, Neil",3.701261130031769,"Seitzman, Jerry",3.854664247460863,"Weston, Neil",3.6709213062907136,"Weston, Neil",3.701478788360824,"Seitzman, Jerry",3.907216777914394,"Weston, Neil",3.5785097525588108,"Weston, Neil",3.701008718230157,"Seitzman, Jerry",3.833948156666249,"Weston, Neil",3.350486081622593,"Weston, Neil"
AE 4863,3.0,,3.611832396201501,Unknown,3.0,"Smith, Marilyn",3.400547103,Unknown,3.614527146809624,Unknown,3.0,"Smith, Marilyn",3.4446450082062943,Unknown,3.612553423691772,Unknown,3.0,"Smith, Marilyn",3.651279598054171,Unknown,3.613128409,Unknown,3.0,"Smith, Marilyn",3.780614204,Unknown,3.6124086870552983,Unknown,3.0,"Smith, Marilyn",3.719006501705874,Unknown,3.612483032040144,Unknown,3.0,"Smith, Marilyn",3.5669907210817287,Unknown
AE 4901,3.0,,3.513849576004384,Unknown,4.0,Unknown,3.700273551,"Schrage, Daniel",3.5284727384116934,Unknown,4.0,Unknown,3.722322504103147,"Schrage, Daniel",3.5219520578717027,Unknown,4.0,Unknown,3.8256397990270856,"Schrage, Daniel",3.524995688108812,Unknown,4.0,Unknown,3.8903071020969047,"Schrage, Daniel",3.523338585749774,Unknown,4.0,Unknown,3.8595032508529368,"Schrage, Daniel",3.5239573458501305,Unknown,4.0,Unknown,3.783495360540865,"Schrage, Daniel"
AE 4903,3.0,,3.415866755807268,"Feron, Eric",3.7864863963230926,Unknown,4.0,Unknown,3.442418330013763,"Feron, Eric",3.786696809,Unknown,4.0,Unknown,3.431350692051633,"Feron, Eric",3.784885722,Unknown,4.0,Unknown,3.436862967147333,"Feron, Eric",3.7857362165000894,Unknown,4.0,Unknown,3.434268484444249,"Feron, Eric",3.785679665879554,Unknown,4.0,Unknown,3.435431659660117,"Feron, Eric",3.7855372450258935,Unknown,4.0,Unknown
AE 6009,3.0,,3.317883935610151,Unknown,3.572972792646185,"Yeung, Pui-Kuen",4.0,Unknown,3.356363921615833,Unknown,3.573393617,"Yeung, Pui-Kuen",4.0,Unknown,3.340749326231564,Unknown,3.5697714437916,"Yeung, Pui-Kuen",4.0,Unknown,3.348730246185854,Unknown,3.5714724330001784,"Yeung, Pui-Kuen",4.0,Unknown,3.345198383138724,Unknown,3.571359331759109,"Yeung, Pui-Kuen",4.0,Unknown,3.3469059734701045,Unknown,3.5710744900517866,"Yeung, Pui-Kuen",4.0,Unknown
AE 6012,3.0,,3.493941967805076,Unknown,3.3594591889692778,"Yeung, Pui-Kuen",4.0,"Menon, Suresh",3.513181960807916,Unknown,3.36009042573496,"Yeung, Pui-Kuen",4.0,"Menon, Suresh",3.5053746631157816,Unknown,3.354657166,"Yeung, Pui-Kuen",4.0,"Menon, Suresh",3.509365123092927,Unknown,3.357208649500268,"Yeung, Pui-Kuen",4.0,"Menon, Suresh",3.507599191569362,Unknown,3.357038997638663,"Yeung, Pui-Kuen",4.0,"Menon, Suresh",3.508452986735052,Unknown,3.356611735,"Yeung, Pui-Kuen",4.0,"Menon, Suresh"
AE 6015,3.0,,3.67,"Smith, Marilyn",3.7978060047651008,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.67,"Smith, Marilyn",3.783937503406064,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.67,"Smith, Marilyn",3.7659057791199824,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.67,"Smith, Marilyn",3.7974473074132407,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.67,"Smith, Marilyn",3.766474666025874,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.67,"Smith, Marilyn",3.78897170873902,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy"
AE 6030,3.0,,3.690321789254474,"Smith, Marilyn",3.89,"Smith, Marilyn",3.0075062625302387,"Smith, Marilyn",3.738774189030385,"Smith, Marilyn",3.89,"Smith, Marilyn",3.016417114942711,"Smith, Marilyn",3.820841954498033,"Smith, Marilyn",3.89,"Smith, Marilyn",3.013454080914147,"Smith, Marilyn",3.710813350411527,"Smith, Marilyn",3.89,"Smith, Marilyn",3.013977724620817,"Smith, Marilyn",3.7608497422867737,"Smith, Marilyn",3.89,"Smith, Marilyn",3.014134893029587,"Smith, Marilyn",3.7863003469002487,"Smith, Marilyn",3.89,"Smith, Marilyn",3.0139279099293312,"Smith, Marilyn"
AE 6042,4.0,,3.7571710584181752,Unknown,3.527512410441867,"Oefelein, Joseph",3.1510478710813064,"Oefelein, Joseph",3.789055351076028,Unknown,3.426980410502265,"Oefelein, Joseph",3.1572855077276656,"Oefelein, Joseph",3.843725822424364,Unknown,3.4897632343567127,"Oefelein, Joseph",3.158434544545373,"Oefelein, Joseph",3.7703986459729295,Unknown,3.557027826692573,"Oefelein, Joseph",3.159162268344519,"Oefelein, Joseph",3.803760168470895,Unknown,3.526576457770592,"Oefelein, Joseph",3.1591280799988715,"Oefelein, Joseph",3.820725782710322,Unknown,3.4828248109084914,"Oefelein, Joseph",3.158958865254937,"Oefelein, Joseph"
AE 6050,3.0,,3.824020327581876,"Dec, John",3.663756205220933,Unknown,3.294589479632374,Unknown,3.839336513,"Dec, John",3.613490205251132,Unknown,3.298153901,Unknown,3.866609690350696,"Dec, John",3.644881617178356,Unknown,3.303415008,Unknown,3.8299839415343335,"Dec, John",3.6785139133462863,Unknown,3.304346812068221,Unknown,3.846670594655016,"Dec, John",3.663288228885296,Unknown,3.304121266968156,Unknown,3.8551512185203936,"Dec, John",3.6414124054542456,Unknown,3.303989820580544,Unknown
AE 6060,3.0,,3.890869596745577,Unknown,3.8,"Ahuja, Krishan",3.645525119113856,"Ahuja, Krishan",3.8896176751673126,Unknown,3.8,"Ahuja, Krishan",3.647451718960637,"Ahuja, Krishan",3.8894935582770263,Unknown,3.8,"Ahuja, Krishan",3.6501427925222023,"Ahuja, Krishan",3.889569237095737,Unknown,3.8,"Ahuja, Krishan",3.650601009491558,"Ahuja, Krishan",3.889581020839137,Unknown,3.8,"Ahuja, Krishan",3.650479082593813,"Ahuja, Krishan",3.889576654330466,Unknown,3.8,"Ahuja, Krishan",3.650412703312137,"Ahuja, Krishan"
AE 6070,3.0,,3.981317431044356,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.996460758595338,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.9967495374086535,"Sankar, Narayanamoorthy",3.999622771453156,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.996870576867805,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.996855206914896,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.996836898219471,"Sankar, Narayanamoorthy",3.988628524653517,"Sankar, Narayanamoorthy",4.0,"Sankar, Narayanamoorthy",3.996835586043731,"Sankar, Narayanamoorthy"
